Publisher_Nintendo,Critic_Count,User_Count,Critic_Score,Year_of_Release,Platform_GB,Platform_NES,User_Score,Platform_X360,Platform_PC,Platform_Wii,Publisher_Other,Genre_Platform,Global_Sales
0,28.0,24.0,63.0,2011.0,0,0,7.0,0,0,0,1,0,0.2
0,18.0,6.0,76.0,2001.0,0,0,8.2,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.2
0,4.0,10.0,66.0,2002.0,0,0,8.3,0,0,0,0,1,0.2
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,0,0,0.2
0,35.0,8.0,77.0,2004.0,0,0,8.1,0,0,0,0,0,0.2
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.2
0,13.0,0.0,62.0,2003.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,1,0,0,0,0.2
0,34.0,61.0,49.0,2012.0,0,0,6.4,0,0,0,0,0,0.2
0,40.0,18.0,71.0,2004.0,0,0,6.8,0,0,0,1,0,0.2
0,0.0,0.0,71.0,1991.0,0,0,7.5,0,0,0,1,0,0.2
0,35.0,20.0,50.0,2007.0,0,0,5.6,1,0,0,0,0,0.2
0,52.0,27.0,65.0,2009.0,0,0,6.1,0,0,0,1,0,0.2
0,14.0,0.0,62.0,2002.0,0,0,7.5,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.2
0,6.0,0.0,49.0,2009.0,0,0,7.5,0,0,1,0,0,0.2
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.2
0,57.0,102.0,58.0,2012.0,0,0,5.1,0,0,0,0,0,0.2
0,33.0,18.0,59.0,2005.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.2
0,35.0,18.0,65.0,2008.0,0,0,7.1,1,0,0,0,0,0.2
0,15.0,8.0,80.0,2005.0,0,0,7.9,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,0,0.2
0,4.0,0.0,65.0,2007.0,0,0,7.5,0,0,0,0,0,0.2
0,28.0,10.0,59.0,2008.0,0,0,8.0,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,1,0.2
0,8.0,9.0,42.0,2004.0,0,0,6.8,0,0,0,1,0,0.2
0,21.0,14.0,78.0,2002.0,0,0,6.6,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,0,0,0.2
0,40.0,36.0,58.0,2006.0,0,0,7.2,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.2
0,8.0,60.0,85.0,2011.0,0,0,7.9,0,0,0,1,0,0.2
0,25.0,26.0,83.0,2002.0,0,0,8.3,0,0,0,1,0,0.2
0,31.0,20.0,83.0,2004.0,0,0,8.6,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,0.2
0,27.0,13.0,53.0,2007.0,0,0,7.4,1,0,0,1,0,0.2
0,14.0,76.0,47.0,2005.0,0,0,8.8,0,0,0,1,0,0.2
0,0.0,5.0,71.0,2011.0,0,0,8.0,0,0,1,0,0,0.2
0,10.0,27.0,73.0,2011.0,0,0,7.5,0,0,0,1,0,0.2
0,8.0,8.0,55.0,2009.0,0,0,8.1,0,0,0,0,0,0.2
0,26.0,9.0,51.0,2005.0,0,0,2.1,0,0,0,1,0,0.2
0,36.0,25.0,65.0,2006.0,0,0,6.8,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,1,0,1,0,0.2
1,40.0,23.0,76.0,2010.0,0,0,7.9,0,0,0,0,0,0.2
0,11.0,4.0,57.0,2001.0,0,0,4.0,0,0,0,0,0,0.2
0,12.0,17.0,70.0,2008.0,0,0,8.2,0,0,0,1,0,0.2
0,19.0,21.0,57.0,2003.0,0,0,8.0,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,1,0,0,0.2
0,55.0,528.0,63.0,2014.0,0,0,7.8,0,0,0,0,0,0.2
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,0.2
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.2
0,12.0,9.0,59.0,2002.0,0,0,4.3,0,0,0,1,0,0.19
0,25.0,15.0,58.0,2011.0,0,0,6.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.19
0,6.0,17.0,67.0,2003.0,0,0,9.2,0,0,0,1,1,0.19
0,30.0,15.0,75.0,2006.0,0,0,8.5,0,0,0,1,0,0.19
0,37.0,39.0,58.0,2006.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.19
0,7.0,0.0,57.0,2009.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,0.19
0,8.0,5.0,68.0,2012.0,0,0,4.4,0,0,0,0,0,0.19
0,14.0,15.0,51.0,2006.0,0,0,6.3,0,0,0,0,0,0.19
0,16.0,1096.0,78.0,2007.0,0,0,6.0,0,1,0,0,0,0.19
0,21.0,36.0,76.0,2005.0,0,0,8.9,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,1,0,0.19
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,0,0,0.19
0,13.0,16.0,70.0,2005.0,0,0,7.4,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,16.0,16.0,81.0,2001.0,0,0,8.8,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.19
0,19.0,253.0,72.0,2007.0,0,0,5.7,0,1,0,1,0,0.19
0,8.0,5.0,65.0,2011.0,0,0,2.4,0,0,0,0,0,0.19
0,9.0,0.0,67.0,2006.0,0,0,7.5,0,0,0,1,1,0.19
0,49.0,67.0,69.0,2007.0,0,0,7.3,1,0,0,0,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,1,0,0.19
0,9.0,0.0,64.0,2002.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,11.0,71.0,2011.0,0,0,7.0,0,0,1,1,0,0.19
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,0.19
0,38.0,38.0,72.0,2010.0,0,0,7.3,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.19
0,35.0,985.0,68.0,2010.0,0,0,7.4,0,1,0,0,0,0.19
0,34.0,40.0,61.0,2011.0,0,0,7.3,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.19
0,37.0,19.0,74.0,2004.0,0,0,7.9,0,0,0,0,0,0.19
0,16.0,4.0,57.0,2002.0,0,0,6.0,0,0,0,0,0,0.19
0,30.0,18.0,49.0,2008.0,0,0,7.0,1,0,0,0,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.19
0,40.0,230.0,53.0,2014.0,0,0,5.9,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,1,0,0.19
0,22.0,16.0,71.0,2009.0,0,0,8.4,0,0,1,1,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,1,0,0,0.19
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.19
0,30.0,7.0,63.0,2010.0,0,0,5.9,1,0,0,0,0,0.19
0,28.0,35.0,78.0,2002.0,0,0,6.9,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,1,0,0.19
0,21.0,5.0,71.0,2008.0,0,0,7.6,0,0,1,0,0,0.19
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,4.0,15.0,60.0,2016.0,0,0,7.1,0,0,0,1,0,0.19
0,0.0,6.0,71.0,2015.0,0,0,4.2,0,0,0,0,0,0.19
0,11.0,8.0,49.0,2009.0,0,0,2.6,0,0,0,0,0,0.19
1,9.0,10.0,50.0,2002.0,0,0,8.9,0,0,0,0,0,0.19
0,54.0,60.0,69.0,2006.0,0,0,6.9,1,0,0,0,0,0.19
1,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,0,0,0.19
0,35.0,22.0,52.0,2008.0,0,0,4.9,1,0,0,1,0,0.19
0,29.0,881.0,63.0,2016.0,0,0,3.2,0,1,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,0.19
0,19.0,7.0,62.0,2003.0,0,0,8.3,0,0,0,0,0,0.19
0,13.0,0.0,46.0,2008.0,0,0,7.5,0,0,0,1,0,0.19
0,30.0,21.0,74.0,2003.0,0,0,7.9,0,0,0,1,0,0.19
0,25.0,33.0,66.0,2006.0,0,0,6.5,1,0,0,1,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.19
0,11.0,0.0,51.0,2004.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,0,0.19
0,10.0,22.0,56.0,2005.0,0,0,6.4,0,0,0,0,0,0.19
0,39.0,211.0,23.0,2013.0,0,0,3.0,0,0,0,0,0,0.19
0,17.0,30.0,66.0,2003.0,0,0,8.4,0,0,0,0,0,0.19
0,11.0,6.0,57.0,2010.0,0,0,4.5,0,0,0,0,1,0.19
0,17.0,0.0,64.0,2001.0,0,0,7.5,0,0,0,0,0,0.19
0,13.0,0.0,62.0,2008.0,0,0,7.5,0,0,1,1,0,0.19
0,7.0,0.0,85.0,2001.0,0,0,7.5,0,0,0,1,0,0.19
0,6.0,12.0,60.0,2009.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.19
0,23.0,13.0,79.0,2003.0,0,0,8.9,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.19
0,38.0,8.0,82.0,2009.0,0,0,7.1,0,0,0,1,0,0.19
0,9.0,26.0,65.0,2011.0,0,0,6.0,0,0,0,0,0,0.19
0,54.0,803.0,77.0,2010.0,0,0,6.2,0,1,0,1,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,1,0,0,0.19
0,34.0,21.0,43.0,2010.0,0,0,5.3,0,0,0,1,0,0.19
0,24.0,15.0,81.0,2009.0,0,0,8.5,0,0,1,0,0,0.19
0,4.0,36.0,84.0,2015.0,0,0,6.1,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.19
0,16.0,0.0,69.0,2008.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.19
0,26.0,29.0,83.0,2001.0,0,0,9.0,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,1,1,0,0.19
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,0,0,0.19
0,30.0,42.0,63.0,2014.0,0,0,7.5,0,0,0,1,0,0.19
0,17.0,4.0,79.0,2002.0,0,0,9.0,0,0,0,0,0,0.19
0,8.0,8.0,64.0,2011.0,0,0,6.0,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,0,0,0.19
0,4.0,0.0,75.0,2002.0,0,0,7.5,0,0,0,0,0,0.19
0,75.0,49.0,72.0,2004.0,0,0,8.4,0,0,0,1,0,0.19
0,46.0,24.0,74.0,2010.0,0,0,8.1,1,0,0,0,0,0.19
0,17.0,98.0,69.0,2012.0,0,0,5.6,1,0,0,0,0,0.19
0,26.0,43.0,64.0,2009.0,0,0,7.8,0,0,1,1,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,0,0,0.19
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,1,0,0,0,0,0.19
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,48.0,1739.0,85.0,2014.0,0,0,8.6,0,1,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.19
0,16.0,7.0,49.0,2004.0,0,0,4.6,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.19
0,15.0,42.0,76.0,2012.0,0,0,7.8,0,0,0,0,0,0.19
0,0.0,17.0,71.0,2015.0,0,0,8.8,0,0,0,0,0,0.19
0,9.0,0.0,66.0,2002.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.19
0,6.0,37.0,82.0,2010.0,0,0,8.6,0,1,0,0,0,0.19
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.19
0,11.0,8.0,68.0,2011.0,0,0,7.0,0,0,1,0,0,0.19
0,22.0,10.0,61.0,2006.0,0,0,4.4,0,0,0,0,0,0.19
0,57.0,19.0,54.0,2008.0,0,0,6.3,1,0,0,0,0,0.19
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,0.19
0,13.0,6.0,73.0,2010.0,0,0,7.0,0,0,0,0,0,0.19
0,20.0,8.0,79.0,2002.0,0,0,7.8,0,0,0,1,0,0.19
0,15.0,10.0,62.0,2005.0,0,0,8.5,0,0,0,1,0,0.19
0,14.0,46.0,70.0,2010.0,0,0,8.1,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.19
0,5.0,112.0,82.0,2013.0,0,0,7.9,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.19
0,9.0,10.0,70.0,2008.0,0,0,8.4,0,0,0,1,0,0.19
0,40.0,21.0,61.0,2005.0,0,0,7.3,0,0,0,0,1,0.19
0,26.0,7.0,71.0,2003.0,0,0,7.4,0,0,0,1,0,0.19
0,12.0,0.0,52.0,2007.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,1,1,0,0.19
0,18.0,23.0,68.0,2006.0,0,0,8.5,0,0,0,0,0,0.19
0,28.0,16.0,65.0,2002.0,0,0,8.6,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,0,0,0.19
0,15.0,6.0,76.0,2002.0,0,0,8.5,0,0,0,1,0,0.19
0,33.0,24.0,58.0,2004.0,0,0,8.0,0,0,0,0,0,0.19
0,37.0,57.0,72.0,2009.0,0,0,7.2,0,0,0,0,0,0.19
0,71.0,2654.0,82.0,2013.0,0,0,8.6,0,1,0,1,0,0.19
0,39.0,969.0,77.0,2015.0,0,0,4.3,0,1,0,0,0,0.19
0,0.0,23.0,71.0,2013.0,0,0,3.4,0,0,0,0,0,0.19
0,19.0,146.0,80.0,2013.0,0,0,7.5,0,0,0,1,0,0.19
0,12.0,0.0,53.0,2010.0,0,0,7.5,0,0,1,0,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,0,0,0.19
0,13.0,11.0,67.0,2006.0,0,0,7.3,0,0,0,1,1,0.19
0,0.0,0.0,71.0,1981.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,0,0,0.19
0,22.0,31.0,62.0,2008.0,0,0,7.6,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,1,0,0.19
0,23.0,10.0,67.0,2004.0,0,0,8.8,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,0,0,0.19
1,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,0.19
0,4.0,0.0,64.0,2009.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.19
0,25.0,66.0,79.0,2012.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,1,0,0.19
0,23.0,73.0,80.0,2014.0,0,0,7.3,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,1,0,0,1,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,1,0,0,0,0.19
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,1,0,0,0.19
1,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,0,0,0.19
0,37.0,5.0,68.0,2005.0,0,0,8.0,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.19
0,19.0,18.0,47.0,2014.0,0,0,4.1,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,0,0,0.19
0,37.0,77.0,60.0,2009.0,0,0,6.4,1,0,0,1,0,0.19
0,36.0,19.0,72.0,2008.0,0,0,7.6,0,0,0,1,0,0.19
0,34.0,20.0,55.0,2007.0,0,0,6.8,1,0,0,0,0,0.19
0,14.0,13.0,78.0,2007.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,4.0,71.0,2009.0,0,0,4.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.19
0,5.0,0.0,60.0,2010.0,0,0,7.5,0,0,0,0,0,0.19
0,13.0,754.0,82.0,2013.0,0,0,7.4,0,1,0,0,0,0.19
0,0.0,4.0,71.0,2009.0,0,0,8.5,0,0,1,0,0,0.19
0,17.0,32.0,67.0,2007.0,0,0,8.5,0,0,1,0,0,0.19
0,26.0,8.0,61.0,2010.0,0,0,6.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,1,0.19
0,5.0,0.0,57.0,2011.0,0,0,7.5,0,0,0,1,0,0.19
0,28.0,25.0,51.0,2008.0,0,0,3.1,0,0,0,1,0,0.19
0,43.0,185.0,74.0,2012.0,0,0,8.0,1,0,0,0,0,0.19
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,7.0,71.0,2009.0,0,0,3.0,0,0,0,1,0,0.19
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.19
0,14.0,0.0,72.0,2002.0,0,0,7.5,0,0,0,1,0,0.19
0,0.0,9.0,71.0,2008.0,0,0,5.7,0,0,1,1,0,0.19
0,23.0,7.0,67.0,2009.0,0,0,7.3,0,0,0,0,0,0.19
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,1,0.19
0,10.0,0.0,49.0,2000.0,0,0,7.5,0,0,0,0,0,0.19
0,18.0,5.0,59.0,2003.0,0,0,5.6,0,0,0,1,0,0.19
1,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,1,0,0,0.19
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,0,0,0.19
0,50.0,21.0,79.0,2003.0,0,0,9.1,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,0,0,0.19
0,11.0,6.0,59.0,2008.0,0,0,6.8,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,1,0,0.19
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.19
0,24.0,24.0,82.0,2002.0,0,0,8.2,0,0,0,0,0,0.19
0,10.0,83.0,83.0,2011.0,0,0,7.2,0,1,0,1,0,0.19
0,8.0,0.0,51.0,2011.0,0,0,7.5,0,0,0,1,0,0.19
0,13.0,15.0,68.0,2005.0,0,0,8.1,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,1,0,0,0.19
0,20.0,7.0,55.0,2006.0,0,0,7.3,0,0,0,1,0,0.19
0,22.0,9.0,76.0,2002.0,0,0,9.0,0,0,0,1,0,0.19
0,40.0,45.0,68.0,2011.0,0,0,8.2,1,0,0,1,0,0.19
0,19.0,4.0,74.0,2010.0,0,0,5.3,0,0,0,0,0,0.19
0,45.0,1543.0,86.0,2013.0,0,0,7.4,0,1,0,1,0,0.19
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,0.19
0,14.0,4.0,69.0,2003.0,0,0,7.5,0,0,0,0,0,0.19
0,19.0,47.0,74.0,2014.0,0,0,7.0,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,1,0,0.19
0,22.0,24.0,44.0,2011.0,0,0,7.0,0,0,0,1,0,0.19
0,47.0,15.0,79.0,2002.0,0,0,8.5,0,0,0,1,0,0.19
0,25.0,307.0,63.0,2010.0,0,0,4.4,0,1,0,1,0,0.19
0,42.0,15.0,55.0,2008.0,0,0,4.2,1,0,0,1,0,0.19
0,21.0,6.0,81.0,2006.0,0,0,6.8,0,0,0,0,0,0.19
0,11.0,4.0,62.0,2007.0,0,0,6.3,0,0,1,1,0,0.19
0,32.0,52.0,69.0,2016.0,0,0,7.7,0,0,0,0,0,0.19
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,0.19
0,21.0,289.0,66.0,2011.0,0,0,7.1,0,1,0,1,0,0.19
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.19
0,13.0,8.0,74.0,2010.0,0,0,8.3,1,0,0,1,0,0.19
0,23.0,7.0,65.0,2011.0,0,0,6.4,0,0,0,0,0,0.19
0,16.0,17.0,77.0,2003.0,0,0,8.5,0,0,0,1,0,0.19
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.19
0,31.0,50.0,65.0,2013.0,0,0,7.4,0,0,0,1,0,0.19
0,76.0,139.0,76.0,2011.0,0,0,8.4,1,0,0,0,0,0.19
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,0.19
0,10.0,18.0,80.0,2001.0,0,0,8.9,0,0,0,0,0,0.19
0,0.0,5.0,71.0,2011.0,0,0,7.4,0,0,0,0,0,0.18
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,0,0,0.18
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,1,0,0.18
0,28.0,22.0,36.0,2004.0,0,0,4.4,0,0,0,1,0,0.18
0,30.0,8.0,64.0,2005.0,0,0,6.4,0,0,0,1,0,0.18
0,0.0,6.0,71.0,2011.0,0,0,3.5,1,0,0,0,0,0.18
0,19.0,17.0,51.0,2007.0,0,0,7.5,0,0,1,1,0,0.18
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,1,0,0.18
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,0,0,0.18
0,5.0,0.0,51.0,2011.0,0,0,7.5,0,0,0,1,0,0.18
0,0.0,54.0,71.0,2004.0,0,0,8.9,0,0,0,1,0,0.18
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,1,0,0.18
0,33.0,5.0,71.0,2009.0,0,0,8.2,0,0,1,0,0,0.18
